RID	Regulator	Target	ACC	BLCA	BRCA	CESC	CHOL	COAD	DLBC	ESCA	GBM	HNSC	KICH	KIRC	KIRP	LAML	LGG	LIHC	LUAD	LUSC	MESO	OV	PAAD	PCPG	PRAD	READ	SARC	SKCM	STAD	TGCT	THCA	THYM	UCEC	UCS	UVM
RID00097	CASC2	RASSF6	-0.168	0.3157	0.15067	0.34588	0.04952	0.26569	0.0045	0.30376	0.15795	0.32261	0.43687	0.4573	0.37402	0.02345	0.12146	0.29592	0.1569	0.1149	0.06552	0.18053	0.21297	0.09874	0.40801	0.15008	-0.08062	0.19746	0.11821	0.36178	0.41958	-0.01025	0.18883	0.41857	0.29656
RID00098	CASC2	PIAS3	0.00583	0.17182	0.24391	0.2427	0.08998	0.16395	0.61149	-0.0413	0.04271	0.24793	0.30872	0.16601	0.32541	0.29959	0.22881	0.47832	0.06422	0.06912	-0.03344	0.2309	0.05047	0.38281	0.401	0.17977	0.14061	0.34785	0.26588	0.40373	0.15169	0.67647	0.25966	0.52444	0.53461
RID00099	CASC2	STAT3	0.22267	0.17664	0.39505	0.09019	0.07271	0.19971	0.30909	0.21799	0.2174	0.35235	0.57829	0.38434	0.5477	-0.01435	0.27343	0.3481	0.20089	0.17389	0.44137	0.35472	0.24363	0.25979	0.46675	0.16029	0.21139	0.35886	0.34053	0.42588	0.27417	0.74323	0.27062	0.309	0.33611
RID00100	CASC2	FBXW7	0.32478	0.22095	0.17985	0.18727	0.15437	0.40109	0.33424	0.09454	0.04669	0.20287	0.05088	0.33721	0.47214	-0.03609	0.02804	0.22624	0.15634	0.20656	0.32417	0.37533	0.27061	0.3223	0.38562	0.2034	0.13906	0.26192	0.11882	0.44829	0.31535	0.41338	0.18944	0.10972	0.59261
RID00102	CASC2	EIF4A3	-0.10859	0.17537	0.04499	0.08343	0.24015	-0.08351	-0.06224	-0.16593	-0.00199	-0.13085	0.2974	0.10743	0.23732	0.07455	-0.16367	0.20183	-0.14545	-0.06714	-0.29545	0.28808	0.13803	0.11201	0.08593	0.143	0.02122	0.19547	0.14637	-0.1156	0.21122	-0.14646	-0.01009	-0.03335	0.03346
RID00104	CASC8	FGFR1	-0.06085	-0.0595	-0.034	-0.02266	-0.02488	-0.05517	0.24879	-0.0762	0.37589	0.01293	-0.13375	0.05005	0.06819	-0.04257	0.04846	0.07571	-0.01269	-0.00294	-0.04116	-0.14349	-0.27669	0.09135	-0.09373	-0.0602	-0.06417	0.15911	-0.15055	-0.02864	0.0528	-0.0955	-0.02008	-0.01619	0.02636
RID00105	CASC9	PDCD4	0.01645	0.14813	-0.08933	0.10699	-0.06243	0.30695	-0.03129	0.09944	0.03641	0.08985	-0.09921	0.15512	-0.05312	0.15822	0.08014	0.00868	0.04241	0.27304	0.08304	0.15392	-0.06779	-0.00544	-0.00085	0.14584	-0.04387	0.12373	0.11492	0.04616	0.02201	0.03304	0.22613	0.30183	0.12067
RID00106	CASC9	EZH2	-0.06543	0.04953	0.12275	0.12044	0.25565	0.03177	-0.15488	-0.01086	0.02104	0.06422	0.13692	-0.0274	0.09093	0.01568	0.18934	0.22859	0.13041	0.02064	-0.00242	0.07167	0.28362	0.00298	-0.01727	0.09956	-0.01913	0.05962	0.06105	0.23834	0.04443	-0.32853	0.04409	-0.18063	0.05838
RID00107	CASC9	ABCB1	0.11707	-0.18331	-0.09061	0.03575	0.46332	0.0612	-0.03737	-0.16323	0.1867	0.0553	-0.06673	0.06417	0.14119	0.29255	0.13744	0.09861	0.1383	-0.13615	-0.09524	-0.02985	-0.16216	-0.00605	0.0366	0.15352	0.03347	0.00155	-0.0056	-0.01997	-0.05424	0.13303	-0.00783	0.08041	0.06706
RID00110	CCAT1	miR-33a	-0.03906	-0.01305	0.04463	-0.03663	NA	-0.02206	0.0919	-0.13002	0.20387	0.01829	0.17483	-0.00508	0.09422	0.14562	0.11168	-0.01176	-0.02787	0.00684	0.0311	0.24289	-0.04886	0.10117	0.19631	0.03447	0.03775	0.07306	-0.04058	0.17411	0.02057	0.14944	-0.03285	-0.07224	0.007
RID00111	CCAT1	BIRC7	-0.04408	0.00887	-0.06644	-0.01285	-0.03001	-0.00176	0.03566	0.05184	0.27119	-0.05675	0.29214	-0.03865	-0.01854	-0.01655	0.14108	-0.02059	-0.02719	-0.08649	-0.11905	0.15304	-0.03235	-0.18151	0.04032	0.17031	-0.03687	-0.06338	0.05004	-0.09561	-0.05262	-0.00213	-0.02023	0.10745	0.14069
RID00112	CCAT1	CPEB2	-0.0951	0.11933	0.12537	0.02021	0.07745	0.20074	0.2878	-0.03614	0.2239	-0.11876	0.2598	0.06361	0.14866	0.20492	-0.00409	-0.02934	0.03059	0.00537	0.15906	0.27097	0.144	0.20733	0.00928	0.1349	0.14539	0.1667	0.01692	0.12693	0.47314	0.4618	0.42081	0.00357	0.76097
RID00113	CCAT1	BCL2L1	0.0944	0.05647	-0.11392	-0.03149	0.37816	0.07537	0.04685	0.17528	-0.03313	0.13335	0.19406	0.04317	0.07729	-0.13749	-0.0306	0.0505	-0.02802	-0.08478	-0.03776	0.34084	0.39151	0.30965	-0.03507	0.17695	-0.03805	-0.04063	0.26835	0.27882	-0.06107	-0.18496	0.02946	0.47994	-0.12673
RID00114	CCAT1	ZFX	0.08215	0.08317	0.17124	0.13275	-0.01757	0.12346	0.48789	-0.03516	0.27017	0.16994	0.3452	0.16139	0.15649	0.60613	0.21665	0.17029	0.04085	0.11045	0.18219	0.38268	0.01815	0.24237	0.10908	0.45791	0.17704	0.42852	0.04382	0.52817	0.43839	0.02688	0.21485	-0.06565	0.78042
RID00115	CCAT1	ADAM17	0.04129	0.08237	0.00064	0.03218	0.44358	0.23968	0.39326	0.141	0.26413	0.24163	0.20609	0.17236	0.43857	0.30747	0.09745	0.16471	0.07477	0.25391	-0.00729	0.4161	0.23731	0.34883	0.15342	0.45314	0.02167	0.32526	0.15036	0.31622	0.41019	0.0698	0.10525	0.1144	0.64245
RID00116	CCAT1	WNT1	-0.00555	-0.0383	-0.0019	-0.03153	-0.02708	0.01927	0.45386	-0.059	0.17091	0.02833	0.24482	0.19103	-0.00375	-0.00046	-0.08614	-0.01209	-0.0193	-0.0377	0.25094	0.14138	-0.07063	-0.04828	-0.0016	0.01871	0.01368	0.13313	-0.00968	0.05874	0.18581	0.01777	-0.02318	-0.06587	0.20562
RID00117	CCAT1	STAT3	0.10392	0.08109	0.02542	-0.04363	0.33496	0.03813	0.10986	0.00463	0.21499	0.07802	0.46123	0.10742	0.26912	0.45082	0.07415	0.12538	0.03211	-0.0582	0.15145	0.41006	-0.01441	0.27113	0.11234	0.22483	0.11355	0.17848	0.05003	0.36403	0.26141	0.21193	0.12592	0.01838	0.48487
RID00118	CCAT1	ZEB1	0.11291	0.00922	0.40333	0.04674	-0.00814	0.10355	0.36939	-0.12052	0.35262	0.02514	0.1195	0.07283	0.25572	0.511	0.16705	0.16105	0.10104	0.00888	0.22817	0.35973	0.005	0.25313	0.15606	0.22564	0.12976	0.2237	-0.0752	0.41154	0.34081	-0.14029	0.27203	0.03797	0.52767
RID00119	CCAT1	CDK1	0.18605	0.03465	-0.08841	-0.01723	0.03915	0.13963	0.09218	0.14983	0.12754	0.12345	0.34193	0.18325	0.43043	-0.08892	0.04954	0.12693	0.14704	0.05259	-0.08599	0.16508	0.25758	0.28115	0.11596	0.27936	0.04758	0.20213	0.14255	0.29085	0.22288	-0.04735	-0.03896	0.00894	0.39916
RID00122	LINC00460	FOXA1	0.58751	-0.26048	-0.18576	-0.13777	-0.22475	-0.04438	-0.01311	-0.17328	-0.06485	-0.20681	-0.04123	0.04159	-0.02318	-0.0398	-0.05677	-0.05327	-0.10876	-0.12899	0.88515	0.04006	-0.07471	0.19043	-0.01425	0.00217	-0.03425	-0.00519	-0.03498	0.01611	0.10119	0.46697	-0.02523	0.01798	-0.03806
RID00123	THORLNC	CTNNB1	-0.10667	0.01937	0.03169	0.05236	-0.18903	0.0216	0.18891	0.02988	0.1374	0.03693	0.26568	-0.00125	0.0701	-0.07452	0.13348	0.09611	0.02517	0.0834	-0.00054	0.21813	-0.0497	-0.04038	0.06686	-0.01096	-0.04278	-0.04637	0.39674	0.15258	-0.02772	-0.03464	0.0733	-0.04815	0.05843
RID00124	LINC00319	KLF12	0.04161	0.17205	0.06322	0.03726	0.01441	0.08995	-0.04264	0.02441	0.5305	0.15816	0.03087	-0.11221	0.06185	0.21287	0.39805	0.0311	-0.11475	0.04966	0.17378	0.37853	-0.02088	0.21371	-0.0523	0.08585	0.23081	0.00613	0.00642	0.24537	0.17632	0.1721	0.13881	0.47409	0.20554
RID00125	H19	miR-143	0.04038	-0.02001	0.01828	-0.05007	-0.12608	0.06196	-0.12951	-0.04091	-0.05945	-0.00444	0.33692	0.07281	0.02516	-0.02716	0.18908	0.01899	-0.0819	-0.02223	0.07986	-0.04359	-0.02162	-0.10083	0.07016	-0.01318	-0.08813	0.12168	-0.04079	0.23323	-0.00827	0.14248	-0.01569	-0.11133	-0.05648
RID00126	H19	RUNX2	-0.02636	-0.04459	0.09786	-0.04072	0.01377	0.01581	0.03353	-0.05232	0.05537	-0.03097	0.40223	0.04513	-0.06182	0.00913	0.18119	0.00349	0.0355	-0.01621	0.10167	0.07466	0.09398	-0.05957	-0.06589	0.03425	-0.08549	0.11545	-0.0072	0.4399	0.11499	0.20813	-0.07213	-0.08242	0.55995
RID00127	HULC	RTKN	-0.04636	-0.01248	-0.05997	0.06073	-0.20272	0.12938	0.05615	0.15836	0.30571	0.05818	0.10909	-0.06119	0.22096	0.01521	-0.00325	-0.26513	-0.04406	0.08059	0.29222	0.26804	0.16503	0.09803	-0.03084	-0.01755	-0.09072	-0.03316	0.05185	0.22704	0.0222	0.12714	-0.03742	0.51344	-0.16942
RID00128	HOXA-AS2	HOXA3	0.75173	0.56487	0.67494	0.4694	0.97089	0.39346	0.3774	0.74969	0.81546	0.64193	0.66077	0.82404	0.87996	0.9325	0.83481	0.86931	0.75761	0.59739	0.64564	0.79161	0.8078	0.26601	0.57668	0.49018	0.62814	0.61399	0.66404	0.79966	0.51976	0.824	0.69462	0.81274	0.7898
RID00129	MIAT	EPHA2	0.39697	-0.08834	0.11511	-0.0367	-0.07018	0.00671	0.62078	-0.04156	-0.03287	-0.14114	0.20168	-0.03961	-0.01498	0.19016	-0.09473	0.08255	-0.09601	-0.1386	0.0466	0.28567	-0.10111	0.14351	0.18048	0.10848	0.08041	0.00445	-0.0219	-0.13797	0.11134	0.18919	0.05016	0.26274	0.34276
RID00130	LINC01510	CDK14	0.03593	0.13184	0.00684	0.051	-0.09705	0.00692	0.15858	-0.00488	-0.04296	-0.00461	0.26346	0.17942	0.09947	0.01608	0.12068	0.06583	0.03885	-0.06566	-0.09365	0.08022	0.15458	-0.04683	-0.03528	0.05755	-0.06159	0.12594	-0.0127	0.27067	0.01766	0.10456	-0.02944	0.16885	0.34444
RID00131	SNHG16	MUC5AC	-0.0073	0.00282	0.00402	-0.09032	-0.11843	-0.02834	0.13946	0.05322	0.05669	-0.02996	-0.07381	-0.02001	-0.00388	-0.02438	-0.10916	0.01978	-0.05478	-0.05279	0.06246	0.02766	0.00233	0.16964	-0.07343	-0.06027	-0.02281	-0.03979	0.10037	-0.16525	0.10875	0.13366	-0.08342	0.14203	-0.05124
RID00132	EGFR-AS1	miR-223	-0.02041	-0.01747	0.00112	-0.0062	-0.03193	-0.02695	-0.03315	-0.02356	-0.00248	-0.02858	-0.11299	0.0183	-0.01672	0.00595	-0.0126	-0.03919	-0.02111	0.07723	-0.14127	0.01145	-0.02866	0.02472	0.35376	-0.02427	-0.0714	0.00573	-0.04002	0.00251	-0.02055	0.0477	-0.01602	-0.02246	-0.0259
RID00134	DGCR5	CTNNB1	0.20171	0.03944	0.03708	0.02072	-0.28684	-0.11711	0.38441	0.04509	0.04614	0.09368	0.19679	-0.05535	0.12182	0.23735	-0.00913	0.07385	0.14155	0.06125	-0.09067	0.27869	-0.18639	0.30894	0.07134	0.05769	0.09716	0.07942	0.02374	0.31084	0.16402	0.16298	0.07794	0.00015	-0.03715
RID00135	DGCR5	CCND1	0.10326	-0.04584	-0.05716	-0.00807	-0.08323	0.00968	0.3477	0.06954	0.16183	0.13587	0.03342	0.37617	0.27761	-0.06113	0.01203	-0.02318	0.13314	0.03057	0.20209	0.08683	-0.04794	-3e-05	0.08856	0.32197	0.0652	0.01743	-0.03377	0.23733	0.06462	-0.00997	-0.03437	-0.09694	0.25228
RID00136	DGCR5	GSK3B	0.14024	0.07608	0.20912	-0.01821	-0.19992	0.00971	0.24249	0.19458	0.41804	-0.01085	0.22227	-0.10796	0.00931	0.35078	0.26569	-0.01427	0.04666	0.1646	0.34627	0.22202	-0.08934	-0.2305	0.28925	-0.09396	0.05835	-0.01192	0.03451	0.1596	0.16749	0.37514	0.1087	0.27592	0.41626
RID00137	HIF1A-AS2	TP53	0.28451	-0.052	-0.03381	0.06821	0.42785	-0.11522	0.11657	-0.05376	-0.01803	0.00308	0.01714	0.22655	0.16286	-0.17898	0.08718	0.22408	-0.14942	-0.06117	-0.00733	0.12366	-0.03017	0.35574	0.13212	-0.0496	-0.02496	0.18209	0.04159	0.24355	0.22492	-0.10653	-0.08378	0.09883	-0.00073
RID00138	SNHG6	SNAI1	0.16736	0.06482	0.02174	-0.00978	-0.30498	0.20241	-0.14953	0.04596	0.02723	-0.04267	0.11883	-0.05304	-0.01556	-0.04532	-0.16491	0.01918	0.0864	-0.09404	-0.10581	-0.13795	-0.1419	-0.00396	-0.0713	0.04283	-0.10157	-0.00952	0.02013	-0.12402	-0.18156	-0.13516	0.03891	-0.18132	0.02715
RID00139	SNHG6	SNAI2	0.26492	0.09317	-0.06429	0.06609	-0.24349	-0.07896	-0.27332	0.02942	0.12894	-0.08824	0.72187	0.12397	0.11135	-0.13135	-0.04014	-0.01447	0.00053	-0.02103	0.05574	-0.18494	0.05405	0.03079	-0.16072	-0.10667	0.15747	0.21439	-0.11174	0.46954	-0.03517	-0.35655	0.00384	-0.03207	0.24361
RID00140	SNHG6	NUAK1	-0.05405	0.11633	-0.16744	-0.12437	0.0146	-0.18767	-0.17658	-0.02203	-0.06274	0.05051	0.24124	-0.10972	0.17516	-0.1105	-0.3029	-0.01445	-0.04032	-0.08731	0.04461	-0.118	-0.06069	0.00602	-0.16198	-0.02132	-0.07499	-0.06196	-0.08285	0.23272	-0.22895	-0.32475	-0.01333	-0.15408	0.20511
RID00142	LINC00052	SOX9	-0.02709	-0.00245	-0.07505	-0.01377	-0.05111	-0.07845	0.14075	0.02821	-0.11571	0.02793	0.09987	-0.03003	-0.0517	0.14344	-0.02514	0.0167	-0.02847	0.00889	0.58574	-0.05579	0.00376	0.28911	-0.00305	0.08384	0.06313	0.02604	-0.05111	0.14909	-0.04155	0.02467	-0.05674	-0.10261	-0.09066
RID00143	MEG3	NFKB1	0.00932	-0.05938	-0.04699	0.07236	0.14346	0.09817	-0.18034	0.02076	0.0052	-0.13974	-0.15161	-0.01631	-0.03602	-0.25084	-0.1122	-0.03414	0.05386	-0.04144	0.10772	0.08577	-0.16644	-0.13474	0.12629	0.12321	-0.10688	0.00477	0.18529	-0.3344	-0.07202	0.04238	-0.15235	-0.03424	0.24256
RID00144	MEG3	TP53	0.09462	-0.01541	0.08826	0.06515	0.13352	-0.08273	-0.14914	-0.03078	0.02783	-0.10181	0.03593	-0.0593	0.0077	-0.19026	-0.04239	0.06989	0.05084	-0.05796	0.3102	0.13894	-0.12282	0.1359	-0.00241	-0.13641	0.28389	0.09378	0.01578	0.02	0.15827	-0.20197	-0.09104	-0.03587	0.00643
RID00146	ZFHX4-AS1	FAT4	0.28299	0.0847	0.25568	0.11489	0.01298	0.15485	0.38087	-0.02559	0.07321	0.00694	0.12899	-0.08029	-0.02531	0.13821	0.13628	0.08674	-0.05221	0.0649	0.05835	0.16098	0.39459	0.26004	0.18438	0.02576	0.17238	0.31469	0.06873	0.33681	-0.00785	0.25137	-0.03924	0.2829	0.43969
RID00147	MEG3	miR-494	0.45562	0.13429	0.0886	NA	NA	0.13026	0.11678	-0.00619	0.04909	-0.02122	0.99999	0.03768	0.00668	0.67969	0.08165	0.33216	0.03064	0.05226	NA	0.27636	0.2088	0.12116	0.15439	-0.04802	0.12011	NA	-0.02971	0.16554	NA	0.113	0.05608	-0.02755	NA
RID00148	HOTTIP	TGFBR1	0.22233	-0.09225	0.03828	0.01096	-0.03537	-0.12327	-0.09141	-0.01492	-0.01423	-0.02364	0.01508	0.08783	-0.01161	-0.04291	0.24753	0.11945	0.04487	0.06917	-0.09647	0.10383	0.02799	0.06572	0.19195	0.078	-0.02198	0.03301	-0.02232	0.03033	-0.1184	-0.0611	0.01821	0.06173	0.02004
RID00149	HOTTIP	TGFBR2	-0.12222	0.12964	-0.03838	0.10063	-0.12509	0.12764	0.32468	0.22096	0.00978	-0.05328	0.24379	-0.09527	0.02155	-0.01287	0.06519	-0.01366	-0.02883	0.04603	-0.18427	0.01084	0.1392	0.00101	0.18522	0.12624	-0.08588	-0.00249	-0.04207	0.40597	-0.09198	-0.05837	0.00379	-0.02588	0.16147
RID00150	DGCR5	miR-195	0.15697	0.09767	0.10349	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0234	-0.01686	NA	-0.00504	-0.03795	0.02627	0.05362	NA	-0.03435	-0.01454	NA	NA	NA	NA	0.38401	NA	NA
RID00151	WDR86-AS1	LITAF	0.39146	0.01826	0.04557	0.12689	-0.05197	0.03009	0.54388	0.12259	0.11851	0.18519	-0.08582	-0.01783	-0.06389	0.03342	0.0236	0.03325	-0.02879	0.02279	0.24907	0.0561	0.22037	0.15074	0.12678	0.17942	0.05269	0.10599	-0.00053	-0.08279	0.11832	0.10617	0.0317	0.20283	0.21633
RID00152	CDKN2B-AS1	ATM	0.34167	0.08422	0.19981	0.06555	0.22117	0.09049	0.28764	0.22371	0.24922	0.03952	0.39033	0.37797	0.40119	0.31307	0.19913	0.25071	0.21702	0.1198	-0.00487	0.19141	0.0048	0.13636	0.57235	-0.0248	0.22748	0.10408	0.09055	0.2089	0.12516	0.08813	0.2876	0.14901	0.6043
RID00153	CDKN2B-AS1	E2F1	0.2701	0.55097	0.31128	0.18564	0.38235	-0.01042	0.29758	0.20263	0.47385	0.27159	0.6841	0.29876	0.14187	0.01169	0.22996	0.40809	0.20814	0.33183	0.21107	0.42969	0.24426	0.04902	0.04217	-0.13951	0.6552	0.02033	0.06538	-0.19953	0.05737	0.30799	0.22756	0.34714	-0.02104
RID00154	OIP5-AS1	AGPAT2	0.23371	-0.03268	-0.20685	-0.11679	-0.23285	-0.15572	-0.39155	-0.14262	-0.03565	-0.1763	-0.05414	-0.20223	-0.02542	-0.21057	-0.22654	-0.06001	-0.06795	-0.04014	-0.18163	0.12384	-0.12384	-0.19304	-0.21015	-0.30047	-0.18734	-0.26716	-0.09226	0.14325	-0.16002	0.05628	-0.06572	-0.20832	-0.33024
RID00156	GACAT3	NAMPT	-0.03082	-0.01073	-0.04895	-0.04362	-0.15942	-0.0366	-0.20318	-0.08855	-0.15508	0.00097	-0.03527	-0.04649	-0.02855	-0.00608	-0.08704	-0.05925	-0.00458	-0.05541	0.02914	-0.03239	-0.14966	0.04005	-0.02626	0.02724	-0.02559	0.03785	0.01559	0.08493	-0.03069	-0.09004	-0.07439	0.36917	0.0835
RID00159	ZEB1-AS1	ZEB1	0.64021	0.37789	0.31463	0.52852	0.36128	0.48125	0.68574	0.29532	0.65009	0.3124	0.52403	0.27728	0.44211	0.78354	0.62819	0.57501	0.27351	0.43663	0.49133	0.41306	0.27207	0.60958	0.27459	0.35482	0.52108	0.60638	0.47801	0.83201	0.48952	0.72664	0.33685	0.67953	0.65588
RID00160	PVT1	ANGPTL4	0.11981	-0.04091	-0.05446	-0.01388	-0.19449	-0.08399	0.0136	0.04214	0.11453	-0.00482	0.85125	0.25736	0.29004	0.08917	0.11788	-0.16862	0.04048	-0.01293	-0.02223	-0.01377	0.27491	-0.01282	-0.09168	-0.10306	-0.0585	-0.00715	-0.02671	-0.18846	-0.02431	0.00072	-0.03133	0.14591	0.43672
RID00161	WSPAR	TIMMDC1	0.13032	-0.04483	-0.05067	-0.02664	-0.0963	-0.0212	0.02324	-0.00819	-0.05976	-0.00516	0.0073	-0.05695	-0.04943	-0.0682	0.06461	0.02946	-0.01019	0.00185	0.01872	-0.01451	-0.02348	0.13712	-0.03382	-0.01106	-0.05396	-0.03391	-0.04758	-0.00377	-0.02735	-0.0943	-0.05804	0.24265	0.07224
RID00162	AL589986.2	MDM2	-0.11188	-0.04703	-0.05319	0.00166	-0.05733	0.00703	-0.05338	0.0182	0.02199	0.01128	-0.25587	-0.1021	0.08895	-0.10545	-0.0068	0.04656	0.04926	-0.00679	0.12328	0.07004	0.25334	-0.16229	0.10018	-0.00944	-0.07733	0.01284	-0.04605	0.01715	0.14077	0.00482	-0.0523	-0.03426	0.23761
RID00163	AL589986.2	DHX9	0.05698	0.0154	-0.2035	-0.01151	0.10938	-0.09407	-0.11094	0.01425	-0.10309	0.10092	-0.04046	-0.27599	0.01354	0.0464	0.02662	0.21016	-0.10038	0.25543	0.18109	-0.00654	0.07511	0.13652	-0.06047	0.0548	0.04702	0.03786	0.00325	0.10437	0.17953	0.09065	-0.03026	-0.02142	0.3165
RID00164	C5orf66-AS1	RING1	0.28302	0.06212	0.11167	-0.02598	0.15991	0.03961	0.03642	0.09331	-0.08109	0.09031	-0.03656	-0.01275	-0.03178	0.10154	0.08377	0.02239	-0.0395	0.08272	0.1308	-0.01975	0.07962	-0.10838	0.20841	-0.03428	0.0682	-0.04883	0.00131	0.23321	-0.11601	-0.30331	0.07606	0.04669	0.25322
RID00165	SNHG1	NOTCH1	0.47233	0.0816	0.18683	0.1495	0.09982	0.04119	0.2212	0.16792	0.29797	0.10057	0.13686	0.16309	0.09466	0.16496	0.36935	0.48031	0.06849	0.13003	0.10193	0.15336	0.11453	-0.16898	-0.0232	-0.01487	0.06908	0.12788	0.17413	-0.08399	0.07276	0.1215	0.0638	0.10568	0.10276
RID00166	ADAMTS9-AS2	ITGA6	0.01283	-0.07507	0.08399	-0.0804	0.33518	0.03452	0.2641	-0.11496	0.10739	0.01568	0.14719	0.33137	0.20181	-0.035	0.38098	0.1036	-0.00378	-0.06997	0.30368	0.17117	0.04214	0.36579	0.20476	0.01571	-0.00634	0.32838	-0.13212	-0.12488	0.26044	0.34773	0.07748	0.40452	0.39298
RID00167	SNHG6	MAPK6	0.18822	-0.07418	-0.1578	-0.26846	-0.31663	-0.14721	-0.32829	-0.20874	0.02328	-0.35005	0.24754	-0.08406	-0.16936	-0.16408	-0.17983	-0.18013	0.03191	-0.1086	-0.03057	0.02211	-0.02964	-0.11839	-0.23836	-0.08213	-0.1628	0.02056	0.00076	-0.33884	-0.21718	-0.65989	-0.04244	-0.20023	0.52661
RID00168	LINC00472	PDCD4	0.16834	-0.07695	0.13569	-0.08953	-0.05613	-0.07829	0.11318	-0.12072	0.26739	-0.04507	0.35604	0.21826	0.39799	-0.00827	0.15761	0.22829	0.04439	-0.03321	0.26975	0.26174	-0.02322	0.19716	0.21619	-0.01664	0.01312	0.18921	0.05721	0.31274	0.55654	0.15809	-0.05114	0.17627	0.36333
RID00170	AFAP1-AS1	AFAP1	0.07773	0.16861	0.10207	0.1412	0.37056	-0.00556	0.13553	0.09462	0.54197	0.06174	0.05181	0.08111	0.23621	0.23206	0.23619	0.34778	0.27835	0.24806	-0.05859	0.05684	0.25242	0.42245	0.25116	0.07034	0.03776	0.00993	-0.02319	0.14023	0.45287	0.01711	0.13083	-0.17754	0.26134
RID00172	HOTAIR	ST8SIA4	0.10603	-0.03818	-0.00429	-0.03537	-0.01662	-0.02085	0.40091	-0.12281	-0.00289	0.01445	0.3648	0.071	0.16684	0.01432	0.11585	0.31736	-0.02303	-0.07737	-0.07231	-0.01222	-0.04224	-0.08956	0.21401	0.03284	-0.10611	0.23647	-0.12024	0.11387	-0.01033	-0.07855	0.06392	-0.04573	-0.03465
RID00173	UCA1	MAPK1	0.27891	0.00801	0.14857	0.04224	-0.06502	-0.03765	0.23724	-0.12833	0.26029	-0.00437	-0.07976	-0.14309	0.03259	0.01531	-0.01331	0.15955	0.14406	-0.03788	-0.02403	-0.03339	0.09999	0.06738	0.14457	0.09793	0.06335	0.02126	-0.02653	-0.08966	0.0859	0.30635	0.10535	0.16393	0.29075
RID00174	UCA1	miR-143	0.0848	-0.04805	-0.01958	-0.07353	-9e-05	-0.07047	-0.05519	-0.03803	-0.01467	0.22408	0.67204	-0.02234	-0.02536	0.09547	0.05059	-0.02245	-0.03671	-0.00567	0.11006	0.03303	-0.06182	0.0299	0.20223	-0.04924	-0.02055	0.06617	-0.06089	0.0793	-0.03412	-0.0775	-0.02146	-0.06534	0.06618
RID00175	FENDRR	miR-761	NA	0.08131	0.02319	0.25272	-0.17505	-0.04339	NA	-0.05191	-0.00892	0.04255	NA	0.03024	-0.02221	0.19953	-0.00461	0.01143	0.00714	0.04648	-0.06772	-0.01978	-0.03382	-0.03399	0.0358	-0.02019	0.06144	-0.01542	-0.02298	-0.01034	-0.03118	-0.02789	0.00028	-0.04836	-0.03391
RID00176	LINC01503	FOXK1	-0.04387	0.26688	0.08911	0.12894	0.38738	0.07475	0.1995	0.12694	0.04034	0.08599	-0.13824	0.00833	-0.02943	0.11737	0.05331	0.10489	0.07848	0.09062	0.03482	0.04357	0.11598	0.16673	0.01668	-0.09265	-0.1865	-0.05207	0.0774	0.4328	0.12899	-0.0969	0.05033	-0.04795	0.22195
RID00177	LINC00662	LIN28A	0.08494	-0.00705	-0.01094	0.0574	-0.0407	0.04456	0.2595	0.16215	0.07234	0.02267	0.2984	0.2322	0.3611	0.54527	0.05774	0.04263	-0.01129	-0.01266	0.04225	0.00719	0.1377	0.2324	0.15096	0.0966	0.06113	0.02224	0.29511	-0.03445	0.47499	0.5416	0.10479	-0.17718	0.64928
RID00178	TUG1	YAP1	0.66818	0.02829	0.51715	0.06797	0.57736	0.49869	0.74567	0.20556	0.43718	0.08496	0.90433	0.7905	0.71455	-0.01309	0.08531	0.63284	0.45787	0.25867	0.6321	0.37213	0.68043	0.20056	0.76151	0.59433	0.2831	0.29308	0.49158	0.66371	0.78321	0.75359	0.54369	0.57588	0.78419
RID00179	PVT1	miR-26b	0.20204	0.00883	-0.01077	-0.01282	-0.02024	0.03535	0.04274	-0.0435	0.00286	0.00573	-0.07927	0.18995	0.10859	0.02738	-0.01916	-0.01087	-0.03334	0.02314	-0.02672	0.1118	0.01511	0.05474	0.10044	-0.06706	-0.01782	-0.006	-0.02705	-0.13219	0.08905	-0.09643	0.01268	-0.10005	0.12141
RID00180	LINC00844	NDRG1	0.04908	-0.06104	-0.04037	-0.10395	0.27039	-0.00702	-0.17057	0.05643	-0.17857	-0.03275	0.04268	-0.04982	-0.11007	-0.10384	0.14109	-0.10239	-0.11867	-0.04257	0.04862	-0.05339	-0.10846	-0.14172	0.01408	-0.06327	-0.01019	-0.03419	-0.09101	0.31629	0.04723	0.61441	-0.04713	-0.06681	0.04679
RID00181	CYTOR	miR-497	-0.12653	NA	-0.03996	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.02297	NA	NA	-0.02127	NA	-0.0115	0.02581	NA	NA	NA	NA	NA	NA	-0.02263	NA	NA	NA
