RID	Regulator	Target	ACC	BLCA	BRCA	CESC	CHOL	COAD	DLBC	ESCA	GBM	HNSC	KICH	KIRC	KIRP	LAML	LGG	LIHC	LUAD	LUSC	MESO	OV	PAAD	PCPG	PRAD	READ	SARC	SKCM	STAD	TGCT	THCA	THYM	UCEC	UCS	UVM
RID00112	CCAT1	CPEB2	0.40446	0.01512	2e-05	0.72476	0.65345	1e-05	0.0473	0.62525	0.00333	0.0066	0.03515	0.13767	0.01111	0.00593	0.92494	0.57162	0.47733	0.9042	0.14114	0	0.05446	0.00474	0.83509	0.08219	0.01832	0.00028	0.7308	0.11435	0	0	0	0.97898	0
RID00113	CCAT1	BCL2L1	0.40795	0.2516	0.00011	0.58324	0.02296	0.09068	0.75187	0.01701	0.66804	0.00226	0.11845	0.31394	0.18861	0.06646	0.48048	0.33004	0.51507	0.05717	0.72843	0	0	2e-05	0.43115	0.02216	0.53894	0.37842	0	0.00042	0.16725	0.04313	0.48738	0.00016	0.26263
RID00114	CCAT1	ZFX	0.47166	0.09101	0	0.02018	0.91899	0.00547	0.00044	0.63467	0.00037	1e-04	0.00453	0.00015	0.00748	0	0	0.00094	0.34246	0.0131	0.09123	0	0.80939	0.00092	0.01409	0	0.00398	0	0.3727	0	0	0.77073	0	0.62752	0
RID00115	CCAT1	ADAM17	0.7179	0.09416	0.98288	0.57501	0.00673	0	0.00569	0.05558	5e-04	0	0.09688	5e-05	0	3e-05	0.02432	0.00139	0.082	0	0.94659	0	0.00138	0	0.00053	0	0.72648	0	0.0021	6e-05	0	0.44875	0.01286	0.39679	0
RID00116	CCAT1	WNT1	0.9613	0.43708	0.94887	0.58277	0.87544	0.66574	0.0012	0.42501	0.02586	0.51838	0.04757	1e-05	0.94927	0.99513	0.04664	0.8157	0.65391	0.39831	0.01906	0.0033	0.34748	0.51517	0.97134	0.81036	0.82529	0.00376	0.84391	0.46636	2e-05	0.84726	0.58474	0.62639	0.06728
RID00117	CCAT1	STAT3	0.36209	0.09943	0.39068	0.44697	0.04583	0.39247	0.45727	0.95014	0.00487	0.07492	1e-04	0.01202	0	0	0.08694	0.01526	0.45572	0.19208	0.16143	0	0.84821	2e-04	0.01145	0.00349	0.06597	1e-04	0.30869	0	0	0.02014	0.00289	0.89205	1e-05
RID00118	CCAT1	ZEB1	0.32183	0.85156	0	0.41524	0.96243	0.01994	0.00977	0.10223	0	0.56663	0.33923	0.08908	1e-05	0	0.00011	0.00178	0.01862	0.84239	0.03354	0	0.94702	0.00053	0.00043	0.00337	0.03544	0	0.1257	0	0	0.12644	0	0.77914	0
RID00119	CCAT1	CDK1	0.10066	0.48201	0.00279	0.76406	0.82066	0.00166	0.5332	0.04179	0.09745	0.00473	0.00495	2e-05	0	0.23655	0.25308	0.01403	0.00059	0.23856	0.42838	0.00059	5e-04	0.00011	0.00903	0.00026	0.44225	1e-05	0.00357	0.00023	0	0.60754	0.35831	0.94737	0.00024
RID00122	LINC00460	FOXA1	0	0	0	0.01588	0.18756	0.31952	0.92953	0.01833	0.4008	0	0.7424	0.33199	0.69377	0.59687	0.19025	0.30416	0.01128	0.00372	0	0.40733	0.32023	0.00962	0.74918	0.97776	0.58024	0.91046	0.47676	0.84176	0.02189	0	0.55207	0.89436	0.7375
RID00123	THORLNC	CTNNB1	0.34944	0.6944	0.28468	0.36132	0.26954	0.62816	0.19848	0.68643	0.07397	0.39983	0.03108	0.97675	0.23321	0.32148	0.00199	0.06333	0.55867	0.06135	0.99604	0	0.50885	0.58629	0.13313	0.88824	0.48969	0.31479	0	0.05722	0.53102	0.70722	0.08364	0.7221	0.60665
RID00124	LINC00319	KLF12	0.71577	0.00044	0.03265	0.51612	0.93353	0.04334	0.77355	0.74154	0	0.00029	0.80564	0.00868	0.29301	0.00422	0	0.54881	0.00749	0.26581	0.10746	0	0.78148	0.00358	0.24023	0.26998	0.00016	0.8944	0.89614	0.00202	6e-05	0.06017	0.00101	2e-04	0.06739
RID00125	H19	miR-143	0.72382	0.68485	0.53711	0.38278	0.46372	0.16442	0.38033	0.5803	0.44121	0.91935	0.00567	0.0892	0.66909	0.71813	1e-05	0.71433	0.05672	0.61849	0.46219	0.36721	0.77393	0.17325	0.11499	0.86576	0.15412	0.00813	0.4067	0.00339	0.85173	0.12057	0.71146	0.40969	0.61876
RID00126	H19	RUNX2	0.81763	0.36546	0.00093	0.47786	0.93646	0.72301	0.82102	0.47938	0.47327	0.48009	0.00081	0.29251	0.29327	0.90343	3e-05	0.94637	0.40949	0.71654	0.34876	0.12214	0.2108	0.42183	0.13882	0.66035	0.16688	0.01207	0.88363	0	0.00914	0.02254	0.08872	0.54219	0
RID00127	HULC	RTKN	0.68497	0.80013	0.04276	0.28961	0.23572	0.00359	0.70466	0.03132	5e-05	0.18447	0.38324	0.15335	0.00014	0.83983	0.94026	0	0.30588	0.07064	0.00602	0	0.02727	0.18553	0.48876	0.82192	0.14231	0.47236	0.29137	0.00437	0.61595	0.16643	0.3776	4e-05	0.13299
RID00128	HOXA-AS2	HOXA3	0	0	0	0	0	0	0.00818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00026	0	0	0	0	0	0	0	0	0	0	0
RID00129	MIAT	EPHA2	0.00029	0.07258	1e-04	0.5225	0.6842	0.88043	0	0.57429	0.67045	0.00122	0.1044	0.35565	0.79908	0.01078	0.02861	0.11099	0.02541	0.00182	0.66824	0	0.17808	0.05195	4e-05	0.16286	0.19365	0.92321	0.65607	0.08587	0.01162	0.0385	0.23685	0.04832	0.00186
RID00130	LINC01510	CDK14	0.75322	0.00723	0.81752	0.37393	0.57338	0.87673	0.2817	0.94742	0.57805	0.91637	0.03257	2e-05	0.09031	0.83084	0.00523	0.204	0.36666	0.14102	0.38826	0.09665	0.03882	0.52787	0.42841	0.46006	0.31974	0.00615	0.79625	0.00063	0.68988	0.25572	0.48763	0.20928	0.00176
RID00131	SNHG16	MUC5AC	0.94911	0.95444	0.89216	0.11488	0.49148	0.5251	0.34447	0.47183	0.46281	0.49459	0.55586	0.64079	0.94743	0.74597	0.01159	0.70303	0.20287	0.23677	0.56546	0.56729	0.97528	0.02133	0.09898	0.43914	0.71273	0.38842	0.04074	0.03925	0.01373	0.14557	0.0489	0.29193	0.65174
RID00132	EGFR-AS1	miR-223	0.85828	0.72299	0.96974	0.91398	0.85334	0.54568	0.82303	0.75027	0.97435	0.51468	0.36638	0.66961	0.77642	0.93698	0.77151	0.44985	0.62392	0.08324	0.19184	0.81288	0.70328	0.73911	0	0.75551	0.24855	0.90116	0.41554	0.97515	0.64247	0.60489	0.70578	0.86828	0.8196
RID00134	DGCR5	CTNNB1	0.07465	0.42347	0.2105	0.71811	0.08986	0.00843	0.00699	0.54222	0.55021	0.03236	0.11325	0.19658	0.03781	0.00138	0.8333	0.15405	0.00095	0.16981	0.4036	0	0.01248	2e-05	0.10896	0.45895	0.11597	0.0848	0.62929	8e-05	0.00019	0.07532	0.0658	0.99914	0.74355
RID00135	DGCR5	CCND1	0.36517	0.35218	0.05347	0.88817	0.62937	0.82819	0.01545	0.34689	0.035	0.00186	0.78995	0	0	0.4163	0.78156	0.65503	0.0019	0.49352	0.0605	0.07207	0.52396	0.9997	0.04647	2e-05	0.29216	0.70561	0.49216	0.00285	0.14385	0.91394	0.41775	0.47315	0.02397
RID00136	DGCR5	GSK3B	0.21767	0.12222	0	0.75105	0.24238	0.82762	0.09678	0.00795	0	0.80468	0.07286	0.0116	0.87434	0	0	0.78323	0.27815	0.00021	0.00102	0	0.23433	0.00164	0	0.22712	0.34592	0.79615	0.48274	0.04658	0.00014	2e-05	0.01018	0.03775	0.00012
RID00137	HIF1A-AS2	TP53	0.01105	0.29115	0.25362	0.23415	0.00924	0.00955	0.43008	0.46734	0.81544	0.94397	0.89132	0	0.00536	0.01652	0.04405	1e-05	0.00048	0.17037	0.9463	0.01027	0.68845	0	0.00291	0.5244	0.68697	7e-05	0.39747	0.00219	0	0.24683	0.04793	0.46454	0.99486
RID00138	SNHG6	SNAI1	0.14041	0.18805	0.46292	0.86477	0.0705	0	0.3104	0.53443	0.72446	0.3306	0.34197	0.21592	0.7916	0.54691	0.00013	0.71164	0.04438	0.03481	0.32937	0.00416	0.05811	0.95744	0.10916	0.58263	0.10025	0.83656	0.68219	0.12293	4e-05	0.14105	0.35895	0.17708	0.81107
RID00139	SNHG6	SNAI2	0.0183	0.0582	0.02981	0.24905	0.15242	0.07628	0.06015	0.69093	0.09377	0.04388	0	0.00372	0.0578	0.07966	0.35458	0.78029	0.99022	0.6376	0.60811	0.00011	0.47235	0.67816	0.00028	0.17006	0.01054	0	0.02264	0	0.42661	6e-05	0.92794	0.81277	0.02944
RID00140	SNHG6	NUAK1	0.63616	0.0179	0	0.02962	0.93267	2e-05	0.22992	0.76593	0.41634	0.2493	0.05102	0.0103	0.00271	0.14086	0	0.78056	0.34876	0.05012	0.6816	0.01435	0.41962	0.93532	0.00025	0.78444	0.22547	0.17899	0.09147	0.00346	0	3e-04	0.75346	0.25248	0.06798
RID00142	LINC00052	SOX9	0.81266	0.96033	0.01118	0.81041	0.7672	0.07818	0.33998	0.7031	0.13293	0.52432	0.42496	0.48381	0.37958	0.05541	0.56217	0.74759	0.5083	0.84216	0	0.24831	0.96011	7e-05	0.94549	0.28139	0.30775	0.57252	0.29834	0.06324	0.34766	0.78908	0.18079	0.44755	0.42385
RID00143	MEG3	NFKB1	0.93502	0.22795	0.11252	0.20685	0.40388	0.02739	0.21998	0.77916	0.94631	0.00137	0.2243	0.70383	0.54055	0.00071	0.00946	0.51044	0.21063	0.35322	0.32064	0.07563	0.02596	0.06821	0.00444	0.11267	0.08364	0.91767	0.00014	2e-05	0.10322	0.64583	3e-04	0.80041	0.03017
RID00144	MEG3	TP53	0.40687	0.75457	0.00283	0.25589	0.43757	0.06321	0.31167	0.67743	0.71862	0.01999	0.77457	0.16648	0.89594	0.01074	0.3282	0.17739	0.23735	0.19392	0.00346	0.00389	0.10143	0.06585	0.95683	0.07879	0	0.0417	0.74833	0.80428	0.00032	0.02696	0.03154	0.79107	0.95486
RID00146	ZFHX4-AS1	FAT4	0.0115	0.08521	0	0.04462	0.9401	0.00048	0.00757	0.72953	0.34271	0.87424	0.30196	0.06081	0.66716	0.06504	0.0016	0.09395	0.22491	0.14569	0.59139	0.00081	0	0.00036	3e-05	0.74105	0.00506	0	0.16176	2e-05	0.8593	0.00562	0.35482	0.03298	4e-05
RID00147	MEG3	miR-494	2e-05	0.00621	0.00273	NA	NA	0.00336	0.42927	0.93336	0.525	0.62854	0	0.37957	0.90961	0	0.05937	0	0.47657	0.24159	NA	0	0.00503	0.10135	0.00049	0.53773	0.05171	NA	0.54567	0.0389	NA	0.21915	0.18587	0.8388	NA
RID00148	HOTTIP	TGFBR1	0.04891	0.06074	0.19612	0.84857	0.83775	0.00554	0.53662	0.8403	0.85385	0.58992	0.90437	0.04021	0.84363	0.5684	0	0.02085	0.29706	0.12091	0.37408	0.03135	0.70996	0.37544	1e-05	0.31638	0.72276	0.47435	0.64984	0.70701	0.00726	0.50737	0.66776	0.64825	0.85995
RID00149	HOTTIP	TGFBR2	0.28324	0.00827	0.19497	0.07883	0.46726	0.00407	0.02435	0.00251	0.89928	0.22423	0.04854	0.02601	0.71433	0.86418	0.13247	0.79233	0.50296	0.30235	0.08754	0.82266	0.06311	0.98917	3e-05	0.10401	0.16496	0.95689	0.39204	0	0.03728	0.52658	0.92891	0.84845	0.15245
RID00150	DGCR5	miR-195	0.16713	0.04703	0.00046	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58666	0.70569	NA	0.91708	0.61405	0.72339	0.2286	NA	0.57922	0.75272	NA	NA	NA	NA	0	NA	NA
RID00151	WDR86-AS1	LITAF	0.00036	0.71102	0.1238	0.02645	0.76341	0.49995	6e-05	0.09644	0.12374	2e-05	0.49327	0.67769	0.27735	0.65692	0.58637	0.52154	0.50363	0.60973	0.02	0.24575	0.00303	0.04111	0.00429	0.02034	0.39472	0.02128	0.99142	0.30419	0.0073	0.24846	0.45483	0.13024	0.05394
RID00152	CDKN2B-AS1	ATM	0.00206	0.087	0	0.25299	0.19487	0.0421	0.04743	0.00221	0.00105	0.36756	0.0012	0	0	2e-05	0	0	0	0.00709	0.96426	6e-05	0.94915	0.06494	0	0.75038	2e-04	0.02373	0.06502	0.00887	0.00452	0.33847	0	0.26862	0
RID00153	CDKN2B-AS1	E2F1	0.01607	0	0	0.0011	0.02137	0.81539	0.03996	0.00567	0	0	0	0	0.01544	0.8766	0	0	0	0	0.04971	0	0.00098	0.5087	0.34386	0.07215	0	0.65954	0.1832	0.01252	0.19451	0.00062	0	0.00815	0.85302
RID00154	OIP5-AS1	AGPAT2	0.03818	0.50731	0	0.04119	0.17172	0.00044	0.00592	0.05279	0.64443	5e-05	0.66593	0	0.66582	0.00467	0	0.247	0.11408	0.36857	0.09225	0.01016	0.09862	0.00866	0	8e-05	0.00228	0	0.06011	0.07443	0.00027	0.54147	0.12098	0.11993	0.00277
RID00156	GACAT3	NAMPT	0.78745	0.82762	0.09824	0.44705	0.35303	0.41187	0.16602	0.23069	0.04345	0.98243	0.77862	0.27819	0.62768	0.93559	0.04438	0.25302	0.91537	0.21432	0.78873	0.50296	0.04555	0.58939	0.55565	0.72677	0.67948	0.41194	0.75127	0.29183	0.48794	0.32807	0.07912	0.00471	0.46148
RID00159	ZEB1-AS1	ZEB1	0	0	0	0	0.0304	0	0	4e-05	0	0	1e-05	0	0	0	0	0	0	0	0	0	0.00023	0	0	0	0	0	0	0	0	0	0	0	0
RID00160	PVT1	ANGPTL4	0.29294	0.4064	0.06583	0.80891	0.25568	0.05929	0.92689	0.56898	0.13696	0.91251	0	0	0	0.23521	0.00639	0.00106	0.34687	0.77218	0.83805	0.77579	2e-04	0.86286	0.03926	0.18506	0.34464	0.8768	0.58703	0.01847	0.58277	0.99379	0.46015	0.27881	5e-05
RID00161	WSPAR	TIMMDC1	0.25232	0.36291	0.08699	0.64248	0.57636	0.63453	0.8754	0.91193	0.43885	0.90632	0.95363	0.1839	0.4009	0.36434	0.13593	0.57004	0.81298	0.96696	0.86336	0.76418	0.75506	0.06344	0.44786	0.88716	0.38346	0.46242	0.33306	0.96275	0.5366	0.3056	0.171	0.06896	0.52428
RID00162	AL589986.2	MDM2	0.32628	0.33982	0.07239	0.977	0.7398	0.87476	0.71857	0.80581	0.7759	0.79713	0.03812	0.01701	0.13006	0.16008	0.87548	0.36927	0.25225	0.87908	0.25529	0.14705	0.00062	0.02773	0.02422	0.90367	0.21128	0.78078	0.34877	0.83169	0.00139	0.95835	0.21741	0.80028	0.03381
RID00163	AL589986.2	DHX9	0.61793	0.75472	0	0.84106	0.52539	0.03456	0.45284	0.8473	0.18096	0.0211	0.74704	0	0.81815	0.53742	0.53928	4e-05	0.01941	0	0.09323	0.89238	0.31765	0.06461	0.17444	0.48184	0.44764	0.41191	0.94733	0.19475	4e-05	0.32482	0.47569	0.87436	0.00423
RID00164	C5orf66-AS1	RING1	0.01149	0.20719	0.00016	0.65083	0.35154	0.37444	0.8059	0.20647	0.29318	0.03915	0.77071	0.76621	0.58922	0.17624	0.05302	0.66597	0.35872	0.06351	0.22723	0.683	0.28938	0.14308	0	0.66013	0.27044	0.2897	0.9788	0.00339	0.00854	0.00076	0.0726	0.7302	0.02343
RID00165	SNHG1	NOTCH1	1e-05	0.09731	0	0.00881	0.56243	0.35562	0.13081	0.02233	8e-05	0.02155	0.27319	0.00013	0.10708	0.02734	0	0	0.11123	0.00345	0.34751	0.00142	0.12685	0.02184	0.60254	0.84875	0.26428	0.0054	0.00036	0.2972	0.09974	0.18619	0.13225	0.434	0.36436
RID00166	ADAMTS9-AS2	ITGA6	0.91064	0.12728	0.00451	0.16064	0.04568	0.43892	0.0697	0.11919	0.16334	0.7207	0.23825	0	0.00053	0.64184	0	0.04527	0.93001	0.11669	0.00424	0.00036	0.57544	0	0	0.84028	0.91846	0	0.00697	0.12037	0	1e-04	0.06741	0.0018	0.00031
RID00167	SNHG6	MAPK6	0.09668	0.13184	0	0	0.0599	0.00091	0.02272	0.00435	0.76319	0	0.04508	0.04964	0.00376	0.02818	3e-05	0.00046	0.45842	0.01471	0.77864	0.64748	0.69373	0.10945	0	0.29134	0.00816	0.6559	0.98763	2e-05	0	0	0.31701	0.13533	0
RID00168	LINC00472	PDCD4	0.13808	0.11798	0	0.11807	0.74507	0.07881	0.44371	0.10167	0.00042	0.30409	0.00335	0	0	0.91253	0.00026	1e-05	0.30226	0.45695	0.01151	0	0.7577	0.00731	0	0.83102	0.83233	4e-05	0.24433	7e-05	0	0.08461	0.2278	0.18965	0.00092
RID00170	AFAP1-AS1	AFAP1	0.49595	0.00057	0.00055	0.01343	0.0261	0.90077	0.35836	0.20015	0	0.15894	0.67952	0.05821	5e-05	0.00177	0	0	0	0	0.58984	0.23956	0.00065	0	0	0.36638	0.54203	0.8296	0.63714	0.08081	0	0.85283	0.00196	0.18642	0.01921
RID00172	HOTAIR	ST8SIA4	0.35236	0.43849	0.88483	0.53761	0.92335	0.64016	0.00474	0.09583	0.97018	0.74186	0.0026	0.09746	0.00432	0.84913	0.00736	0	0.59261	0.08272	0.50565	0.80059	0.57455	0.22667	0	0.67352	0.0859	0	0.01413	0.15695	0.81549	0.39378	0.13155	0.73553	0.76025
RID00173	UCA1	MAPK1	0.01281	0.87093	0	0.46158	0.70636	0.39847	0.10446	0.0817	0.00061	0.92072	0.52439	8e-04	0.57983	0.8388	0.75888	0.00197	0.00077	0.39605	0.82515	0.48987	0.18296	0.36345	0.00111	0.20801	0.30609	0.64507	0.58952	0.26568	0.05184	0.00067	0.01278	0.22303	0.00889
RID00174	UCA1	miR-143	0.45743	0.32938	0.50857	0.19958	0.99957	0.11371	0.70946	0.60731	0.84942	0	0	0.60241	0.66665	0.20361	0.24319	0.66517	0.39366	0.89899	0.3102	0.49451	0.41104	0.68701	0	0.52747	0.74005	0.15117	0.21526	0.32511	0.44061	0.40015	0.61294	0.62919	0.55973
RID00175	FENDRR	miR-761	NA	0.09852	0.43377	1e-05	0.30718	0.33051	NA	0.48285	0.90809	0.33192	NA	0.48074	0.70601	0.00741	0.91538	0.82566	0.86825	0.29771	0.53312	0.68252	0.6531	0.64695	0.42167	0.79561	0.32088	0.73828	0.64028	0.89809	0.481	0.76238	0.99482	0.7209	0.76525
RID00176	LINC01503	FOXK1	0.70102	0	0.00258	0.02409	0.01959	0.09337	0.174	0.08509	0.60142	0.04957	0.26831	0.846	0.61709	0.11765	0.21869	0.04263	0.06788	0.04199	0.74885	0.36738	0.1221	0.02369	0.7081	0.23369	0.00239	0.25888	0.11494	0	0.00343	0.29238	0.2352	0.72317	0.04785
RID00177	LINC00662	LIN28A	0.45672	0.8863	0.71187	0.31691	0.81368	0.31759	0.07489	0.02745	0.34852	0.60526	0.01495	0	0	0	0.18276	0.41109	0.79313	0.77683	0.69762	0.88183	0.06604	0.0015	0.00066	0.21428	0.32337	0.62986	0	0.66943	0	0	0.01327	0.18733	0
RID00178	TUG1	YAP1	0	0.56598	0	0.2358	0.00023	0	0	0.005	0	0.0524	0	0	0	0.86189	0.0488	0	0	0	0	0	0	0.00634	0	0	0	0	0	0	0	0	0	0	0
RID00179	PVT1	miR-26b	0.07417	0.85784	0.7161	0.82323	0.90675	0.42791	0.77304	0.55661	0.97046	0.89603	0.52695	1e-05	0.06432	0.71602	0.65872	0.83404	0.43853	0.6043	0.80595	0.02041	0.8409	0.46048	0.02385	0.38919	0.77363	0.89657	0.58227	0.09998	0.04379	0.29474	0.76513	0.45902	0.28334
RID00180	LINC00844	NDRG1	0.66754	0.21519	0.17277	0.06939	0.11072	0.87496	0.24641	0.44551	0.01981	0.4553	0.73366	0.24521	0.06076	0.16659	0.00108	0.04785	0.00567	0.34022	0.65471	0.26934	0.1484	0.05499	0.75204	0.41664	0.86941	0.45861	0.06365	6e-05	0.28561	0	0.26634	0.62143	0.68026
RID00181	CYTOR	miR-497	0.26651	NA	0.17716	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.59355	NA	NA	0.66005	NA	0.87683	0.56249	NA	NA	NA	NA	NA	NA	0.80616	NA	NA	NA
RID00182	IFNG-AS1	ESRP2	0.80112	0.5785	0.00022	0.60249	0.1733	0.00865	0.66431	0.18646	0	0.15121	0.24412	0.37006	0.01759	0.44542	0.01645	0.56007	4e-05	2e-05	0.66663	4e-05	0.00232	0.31828	0.00129	0.21073	0.88177	0.08993	0.38176	2e-05	0.01684	0.02536	0.36643	0.44985	0.76432
RID00183	TP73-AS1	SDAD1	0.00334	0.6164	0	0.06703	0.04659	0.01794	0.04363	0	0	0.0014	0.00033	0	0	0.66664	0	0	0	0	0.00125	0	0.00186	0	0	0.65847	0.00043	4e-05	0	1e-05	0	0.00034	2e-04	0.00368	0
RID00184	AR	TMPO-AS1	0.6594	0.03665	0.15749	0.01544	0.71738	0.66151	0.00049	0.08909	0.00167	2e-05	0.00703	0.05648	0.15003	0.38132	0.0091	0.07317	0.68785	0.03236	0.12141	0.45403	0.00711	0.08717	0	0.0584	0.00102	0.99821	0.01942	0.04057	0	0.90794	0.65863	0.72735	0.05328
RID00185	MEG3	SMAD7	0.27512	0.40359	0.92743	0	0.76174	2e-05	0.2459	0.01775	0	0.16557	0.38715	0.44931	0.16662	0.10192	0.61435	0.43227	0.01036	0.70573	0.64852	3e-05	0.00183	0.95532	0	0.00176	0.00517	0.00096	0.00108	0.13738	0.31771	0.00276	0.00288	0.90848	0.00324
RID00186	CEBPB	UCA1	0.77073	0.01313	0.07557	0.01202	0.50019	0.10049	0.79449	0.09347	0.07258	0.24403	0	0.01346	0.56613	0.07542	0.82381	0.53427	0.73886	0.41627	0.94681	0.51696	0.01695	0.21179	0.00531	0.37863	0.3568	0.00145	0.42117	0.00137	0.32734	0.00941	0.0046	0.2071	0.2292
RID00187	CDKN2B-AS1	ARHGAP18	0.2006	0.00965	0.58259	7e-05	0.28863	0.49574	0.25298	0.41027	0.11218	0.41334	0.99286	0.02822	0.03895	0.02388	0.00122	0.0557	0.2053	0.77655	0.80195	0.00023	0.69997	0.27478	0.52751	0.1396	0.01188	0.59874	0.07816	0	7e-05	0.01864	5e-05	0.15882	0
RID00188	CDKN2B-AS1	KLF13	0.00057	0.00063	0.22936	0.00015	0.86797	0.99775	0.60132	0.29103	0.06196	0.0186	0.70636	0.35609	0.00067	0.26899	0.88806	0.00011	0.24465	0.03582	0.99399	0.2251	0.93439	0.70109	0.31071	0.64221	0.63045	0.52607	0.81277	0.44436	0.86055	0.10473	0.00371	0.41213	5e-05
RID00189	LINC00707	ELAVL1	0.76544	0.30242	0.003	0.00848	0.37891	0	0.04488	0.86207	0.95318	0.59168	0.06334	0.95248	0.11806	0.08788	8e-05	0.01681	0.44191	0.08463	0.77352	0.20148	0.05493	0	1e-05	0.05152	0.0049	0.32002	0.99473	0.02733	0.00994	0.07927	0.30542	0.99685	0.00096
RID00190	PDCD4-AS1	PDCD4	0.00011	0	0	0	0.01318	0	0	0.00013	0	0	0	0	0	0.00072	0	0	0	0	7e-05	0	0	0	0	0	0	0	0	0	0	4e-05	0	0.04586	0.23359
RID00191	CCDC144NL-AS1	MMP9	0.92427	0.64756	0.7644	0.89046	0.69967	0	0.88002	0.88667	0.77537	0.00034	0	0.06337	0.84916	0.48041	4e-05	0.36635	0.77341	0.52479	0.46842	0.2552	0	3e-05	0.0037	5e-05	0.29908	0.24948	0.28779	0.2672	0.00424	0.05232	0.95326	0.44947	0.34547
RID00192	CCDC144NL-AS1	VIM	0.71406	0.8153	0.31674	3e-05	0.74932	0	0.9988	0.96052	0.66879	0.07134	0.59242	0.8514	0.00023	0.59389	0.33242	0.21206	0.41982	0.71933	0.44692	0.93632	0	0.00233	2e-05	0	0.04861	0.85622	0.80498	0.50871	0	9e-05	0.03559	0.12828	0.00499
RID00193	MIR4435-2HG	FZD7	0.79472	0.47879	0.68293	0.75696	0.48356	0.79272	0.09446	0.69366	0.01462	0.96006	0.83409	0.00027	0	0	0.0017	0	0.30772	0.81304	0.0968	0.29522	0	0.00589	0	0.57481	0	0.03205	0.32184	0.00645	0	0.61357	0.14531	0.92542	0
RID00194	CDKN2B-AS1	NAP1L1	0.91267	4e-04	0.62609	0.33054	0.31576	0.06462	0.70737	0.00404	0.48289	0.01404	0.18909	0.21989	0.00016	0.34565	0.74641	5e-05	0.0214	0.07999	0.20589	0.59912	0.49548	0.00054	0.05604	0.04611	0.13182	0.00068	0.03618	0.18221	0.00262	0	0.34301	0.27339	0.10953
RID00195	OIP5-AS1	OIP5	0	0	0	0	0.05573	0	4e-05	0	0	0	0.0529	0.00162	0.0021	0	0.08311	0	0	0	3e-04	0	1e-05	0	0	0	0	0	0	0	0	0.24113	0	0	0
RID00196	MAP3K20-AS1	CDKN1A	0.99706	0.72776	0.02731	0.71319	0.33144	0.03064	0.19436	0.16589	0.16607	0	0.6643	0.2188	0.09341	0.25854	0	0.00046	0.00465	0.00049	0.0037	0.93422	0.00305	0.02685	0.09102	0.15431	0.2636	2e-04	0.73416	0.00967	0.22791	0.00243	0.84186	0.93788	0.66818
RID00198	STAT3	LUCAT1	0.00158	1e-05	0.01959	0.36741	0.15044	0.05226	0.06052	0.13083	0.01864	0.89491	0.18313	0.03105	0.00093	7e-05	0	0.59729	0.80695	0.36818	0.02217	0	0.00484	0	0	0.0092	0.04741	0	0.00065	0.43872	0	0.01024	0.00197	0.04986	0.00559
RID00199	LUCAT1	STAT3	0.00158	1e-05	0.01959	0.36741	0.15044	0.05226	0.06052	0.13083	0.01864	0.89491	0.18313	0.03105	0.00093	7e-05	0	0.59729	0.80695	0.36818	0.02217	0	0.00484	0	0	0.0092	0.04741	0	0.00065	0.43872	0	0.01024	0.00197	0.04986	0.00559
RID00200	NEAT1	CDK14	0.90753	0.0541	0.02427	0.62709	0.96578	0	0.56102	0.02271	0.43943	0.01151	0.01708	0.37419	0.87323	0.56265	0	0.00468	0.77247	0.13408	0.28444	0.91273	0.42141	0.24099	0.29991	0.2291	0.01758	0.22021	0.90875	0.00919	0.02642	0	0.2071	0.13513	0.00112
RID00201	NEAT1	CXCR4	0.89885	0.00365	0.00254	0.01039	0.23899	0.27566	0.39945	0.68211	0.297	0.4084	0.13265	0.15874	0.4951	0.49324	0	0.04168	0.13562	0.54319	0.94803	0.85072	0.25837	0.04843	0.35527	0.23294	0.97681	0.22853	0.61908	0.01207	0.0042	1e-05	0.0206	0.67658	0.2539
RID00202	LINC00460	SPHK2	0.75916	0.00808	0.23744	0.05238	0.4023	0.53417	0.29894	0.33126	0.00737	0.00275	0.83094	0.24846	0.52496	0.87515	3e-05	0.88324	0.09381	0.0016	0.62998	0.49594	0.65309	0.72392	0.85009	0.7237	0.31777	0.7031	0.68774	0.86518	0.11908	0.63662	0.02314	0.25564	0.24946
RID00203	CDKN2B-AS1	CDKN1A	0.97896	1e-05	0.94364	0.70909	0.32359	0.01829	0.6804	0.28242	0.22915	0.44705	0.25048	0.01757	0.85204	0.12043	0.11791	0	0.99158	0.27087	0.65868	0.00116	0.26733	0.36622	0.39219	0.04052	8e-05	0.84444	0.41366	1e-05	0.00603	0.63266	0.26481	0.55747	0.00615
RID00205	PANTR1	ROCK1	0.15769	0.81168	0.27206	0.31943	0.05883	0.02687	0.47989	0.92473	0.57281	0.8269	0.06066	0.11166	0.15121	0.66076	0.16488	0.04068	0.31172	0	0.88161	0.32619	0.04622	0.5122	0.38894	0.07196	0.48473	0.73471	0.00796	0.96372	0.66499	0.60165	0.88617	0.93304	0.85824
